kepid,kepoi_name,koi_disposition_pred,koi_disposition_pred_value
3425363,K04977.01,FALSE POSITIVE,0.002713267458602786
3428127,K04978.01,FALSE POSITIVE,0.0030030205380171537
3441795,K04981.01,FALSE POSITIVE,0.00024326206767000258
4915582,K05101.01,FALSE POSITIVE,0.0005659506423398852
4918303,K05104.01,CONFIRMED,0.8227941393852234
4940376,K05107.01,FALSE POSITIVE,0.00038104699342511594
6034379,K05226.01,FALSE POSITIVE,0.0008102595456875861
6034834,K05227.01,FALSE POSITIVE,0.0019398244330659509
6036286,K05228.01,FALSE POSITIVE,0.0010151976021006703
6038152,K05229.01,FALSE POSITIVE,0.00040639290818944573
6043490,K05230.01,FALSE POSITIVE,0.0004945624968968332
6045404,K05231.01,FALSE POSITIVE,0.0051328688859939575
3540873,K04986.01,FALSE POSITIVE,0.0009151549893431365
3548645,K04991.01,FALSE POSITIVE,0.0007538942736573517
4953262,K05110.01,FALSE POSITIVE,0.049032289534807205
6067545,K05236.01,CONFIRMED,0.9486621618270874
6115356,K05237.01,FALSE POSITIVE,0.0007234090007841587
3553900,K04992.01,CONFIRMED,0.9536736011505127
5027859,K05117.01,FALSE POSITIVE,0.2071438580751419
5036052,K05119.01,FALSE POSITIVE,0.0016775873955339193
6197658,K05247.01,FALSE POSITIVE,2.510058766347356e-05
6198670,K05248.01,FALSE POSITIVE,0.00024630679399706423
3646449,K04999.01,CONFIRMED,0.7438820600509644
3647097,K05001.01,FALSE POSITIVE,0.0024250319693237543
3748239,K05003.01,FALSE POSITIVE,0.00042718672193586826
3751118,K05004.01,FALSE POSITIVE,0.002146096434444189
5094412,K05124.01,CONFIRMED,0.8121065497398376
5110453,K05126.01,FALSE POSITIVE,0.0011666995706036687
5166811,K05130.01,FALSE POSITIVE,0.00237652356736362
6203955,K05249.01,CONFIRMED,0.8988488912582397
6266866,K05254.01,FALSE POSITIVE,0.0007665915763936937
3229150,K02150.02,CONFIRMED,0.7373159527778625
11360805,K02422.02,CONFIRMED,0.9979380965232849
3757521,K05006.01,FALSE POSITIVE,0.00038152970955707133
3758499,K05007.01,CONFIRMED,0.8659346103668213
3834728,K05009.01,FALSE POSITIVE,0.0004036496684420854
5181299,K05134.01,FALSE POSITIVE,1.348818295809906e-05
5184144,K05135.01,FALSE POSITIVE,0.00014447917055804282
6309307,K05262.01,FALSE POSITIVE,4.864564471063204e-05
3863877,K05021.01,FALSE POSITIVE,0.005878821946680546
5255259,K05142.01,FALSE POSITIVE,0.0020786102395504713
6346894,K05264.01,FALSE POSITIVE,0.0018136953003704548
6347890,K05266.01,FALSE POSITIVE,0.0008471877663396299
6350031,K05267.01,FALSE POSITIVE,0.07513174414634705
6359881,K05268.01,FALSE POSITIVE,0.0007832995615899563
6359929,K05269.01,FALSE POSITIVE,0.0005284431390464306
3865815,K05022.01,FALSE POSITIVE,0.0002674833231139928
3955444,K05027.01,FALSE POSITIVE,0.0013024761574342847
9274092,K05649.01,FALSE POSITIVE,0.0007214720244519413
9282853,K05651.01,FALSE POSITIVE,0.004541920963674784
9292100,K05652.01,FALSE POSITIVE,0.0015839383704587817
9300066,K05653.01,FALSE POSITIVE,0.00642531318590045
10186761,K05772.01,FALSE POSITIVE,0.0020484107080847025
10191449,K05775.01,FALSE POSITIVE,0.027615437284111977
10199984,K05776.01,FALSE POSITIVE,0.0024544380139559507
7625138,K05406.01,FALSE POSITIVE,0.003164862748235464
8507586,K05528.01,FALSE POSITIVE,0.000583693094085902
8525101,K05532.01,FALSE POSITIVE,0.0034789610654115677
8525286,K05533.01,FALSE POSITIVE,0.0008974847150966525
9304976,K05654.01,CONFIRMED,0.850920557975769
9330740,K05656.01,FALSE POSITIVE,0.0020118150860071182
9334027,K05657.01,FALSE POSITIVE,0.0003929684462491423
9363944,K05660.01,FALSE POSITIVE,0.00014315637235995382
10272858,K05782.01,FALSE POSITIVE,9.652958397055045e-05
10319834,K05785.01,FALSE POSITIVE,0.0009364996803924441
10339000,K05787.01,FALSE POSITIVE,0.003913503605872393
7625143,K05407.01,FALSE POSITIVE,0.000921268539968878
7631138,K05408.01,FALSE POSITIVE,0.000592211086768657
7662502,K05410.01,CONFIRMED,0.6331426501274109
7672215,K05411.01,CONFIRMED,0.8428444266319275
7690782,K05413.01,FALSE POSITIVE,0.00022907229140400887
8547213,K05536.01,FALSE POSITIVE,0.00035252986708655953
8547537,K05539.01,FALSE POSITIVE,0.005850842222571373
8548454,K05541.01,FALSE POSITIVE,0.0028855472337454557
9391817,K05663.01,CONFIRMED,0.966939389705658
9394953,K05665.01,FALSE POSITIVE,0.010072859935462475
9397862,K05666.01,FALSE POSITIVE,0.00026430789148434997
10387792,K05789.01,FALSE POSITIVE,0.0005361881921999156
10394802,K05790.01,CONFIRMED,0.969493567943573
10453009,K05794.01,FALSE POSITIVE,0.002310649026185274
10459749,K05795.01,FALSE POSITIVE,0.0010972374584525824
7747091,K05418.01,FALSE POSITIVE,0.4234166741371155
7757620,K05422.01,FALSE POSITIVE,0.0008674922282807529
8570210,K05545.01,FALSE POSITIVE,0.00031967961695045233
8571421,K05546.01,FALSE POSITIVE,0.00017590803327038884
8574794,K05547.01,FALSE POSITIVE,0.0005978218396194279
8613769,K05550.01,FALSE POSITIVE,0.0020207257475703955
9417931,K05671.01,FALSE POSITIVE,0.00102348648943007
9456887,K05677.01,FALSE POSITIVE,0.4436550736427307
10470779,K05796.01,FALSE POSITIVE,0.002169131301343441
10487228,K05798.01,FALSE POSITIVE,0.00011332673602737486
10519727,K05799.01,FALSE POSITIVE,0.009542564861476421
10525077,K05800.01,FALSE POSITIVE,0.17844754457473755
10535708,K05801.01,FALSE POSITIVE,0.0015543092740699649
7762153,K05423.01,FALSE POSITIVE,0.0010034031001850963
7767781,K05425.01,FALSE POSITIVE,0.0008417980861850083
7770901,K05426.01,CONFIRMED,0.9623262882232666
8644545,K05552.01,CONFIRMED,0.9033469557762146
8644911,K05553.01,CONFIRMED,0.9376261830329895
8652997,K05554.01,FALSE POSITIVE,5.5238360801013187e-05
8656535,K05556.01,FALSE POSITIVE,8.954184886533767e-05
9466486,K05680.01,FALSE POSITIVE,0.00038616740494035184
9472328,K05681.01,FALSE POSITIVE,5.335009777701627e-13
9472341,K05682.01,FALSE POSITIVE,0.0006078742444515228
9475697,K05684.01,FALSE POSITIVE,0.0010404156055301428
9481235,K05685.01,FALSE POSITIVE,0.0012684102402999997
10552151,K05805.01,FALSE POSITIVE,0.050796929746866226
10552263,K05806.01,FALSE POSITIVE,0.0010794865665957332
10554421,K05807.01,FALSE POSITIVE,0.0003839294076897204
10581308,K05810.01,FALSE POSITIVE,0.00014039561210665852
7812990,K05431.01,FALSE POSITIVE,0.000961636658757925
7829836,K05433.01,CONFIRMED,0.9300635457038879
7830953,K05434.01,FALSE POSITIVE,0.0004960042424499989
7836096,K05435.01,CONFIRMED,0.9923473596572876
7881464,K05437.01,FALSE POSITIVE,0.002309485338628292
8715589,K05563.01,FALSE POSITIVE,0.0002230324171250686
8741367,K05566.01,FALSE POSITIVE,0.03156591206789017
9532603,K05688.01,FALSE POSITIVE,0.19476331770420074
9534832,K05689.01,FALSE POSITIVE,0.0011058885138481855
9536727,K05690.01,FALSE POSITIVE,0.0005601758020929992
9575728,K05692.01,CONFIRMED,0.8779945969581604
10802364,K05829.01,FALSE POSITIVE,0.00011426569108152762
10809888,K05830.01,FALSE POSITIVE,0.0015086389612406492
10813078,K05831.01,FALSE POSITIVE,0.004538655746728182
10850327,K05833.01,FALSE POSITIVE,0.11530330777168274
10855545,K05834.01,FALSE POSITIVE,0.027927985414862633
10858504,K05835.01,FALSE POSITIVE,3.54197618435137e-05
7888863,K05440.01,FALSE POSITIVE,0.005730947945266962
7917068,K05446.01,FALSE POSITIVE,0.001138059189543128
8747910,K05570.01,FALSE POSITIVE,4.252469807397574e-05
8807988,K05572.01,FALSE POSITIVE,0.0033163102343678474
8814872,K05574.01,FALSE POSITIVE,0.0008425090345554054
9579606,K05694.01,FALSE POSITIVE,0.001347761950455606
9596820,K05698.01,FALSE POSITIVE,0.0013855260331183672
10601163,K05812.01,FALSE POSITIVE,0.0011971399653702974
10618044,K05815.01,FALSE POSITIVE,0.0014217238640412688
10656842,K05816.01,FALSE POSITIVE,0.004340174607932568
10658177,K05817.01,CONFIRMED,0.9739291071891785
10663976,K05819.01,FALSE POSITIVE,2.9365621230681427e-05
7950158,K05451.01,FALSE POSITIVE,0.0024637579917907715
8841297,K05577.01,FALSE POSITIVE,9.987626981455833e-06
8868481,K05578.01,FALSE POSITIVE,0.0001165507928817533
8888745,K05579.01,FALSE POSITIVE,0.00690842978656292
8890417,K05580.01,FALSE POSITIVE,0.0007598570664413273
9659022,K05702.01,FALSE POSITIVE,7.245533197419718e-05
9674789,K05704.01,FALSE POSITIVE,0.0007807747460901737
9723746,K05707.01,FALSE POSITIVE,4.63512224087026e-05
10678912,K05821.01,FALSE POSITIVE,0.0002578163403086364
10685764,K05822.01,FALSE POSITIVE,0.22993488609790802
10737437,K05825.01,FALSE POSITIVE,0.0004179772804491222
10747162,K05826.01,FALSE POSITIVE,0.005402768030762672
7979297,K05455.01,FALSE POSITIVE,0.0014390867436304688
8005002,K05457.01,FALSE POSITIVE,8.053736564761493e-06
8007174,K05458.01,CONFIRMED,0.9346341490745544
8009811,K05459.01,CONFIRMED,0.9541643261909485
8016650,K05461.01,FALSE POSITIVE,0.002318008104339242
8915379,K05583.01,FALSE POSITIVE,0.003032359294593334
8937555,K05585.01,FALSE POSITIVE,0.00644895201548934
8946267,K05588.01,FALSE POSITIVE,0.004245229996740818
9776907,K05712.01,FALSE POSITIVE,0.0034326433669775724
9832379,K05715.01,FALSE POSITIVE,0.001316596637479961
10865043,K05836.01,FALSE POSITIVE,0.0009732015314511955
10878117,K05837.01,FALSE POSITIVE,0.000616382050793618
10879899,K05839.01,FALSE POSITIVE,0.00482631241902709
10933306,K05842.01,CONFIRMED,0.7388076782226562
8040308,K05467.01,FALSE POSITIVE,0.0026753321290016174
8040457,K05468.01,FALSE POSITIVE,0.0005197998834773898
8044083,K05470.01,FALSE POSITIVE,5.462864646688104e-05
8959240,K05591.01,FALSE POSITIVE,0.0010670170886442065
8971044,K05592.01,FALSE POSITIVE,0.0007234279764816165
9011877,K05597.01,CONFIRMED,0.9951679110527039
9838582,K05718.01,FALSE POSITIVE,1.3768200915365014e-05
9839030,K05719.01,FALSE POSITIVE,0.00030225329101085663
7018210,K05344.01,FALSE POSITIVE,0.0010513007873669267
8076215,K05472.01,FALSE POSITIVE,0.0045724730007350445
8094942,K05473.01,FALSE POSITIVE,0.0014095702208578587
8099517,K05474.01,FALSE POSITIVE,8.899203385226429e-05
8105719,K05476.01,FALSE POSITIVE,0.20250004529953003
9012244,K05598.01,FALSE POSITIVE,0.0012809326872229576
9018021,K05600.01,FALSE POSITIVE,0.20821300148963928
9026007,K05602.01,CONFIRMED,0.9582118391990662
9026248,K05603.01,FALSE POSITIVE,0.00040602212538942695
9044060,K05604.01,FALSE POSITIVE,0.00023980250989552587
9047416,K05605.01,FALSE POSITIVE,0.02176973596215248
9851638,K05725.01,FALSE POSITIVE,0.0002102584403473884
9881660,K05727.01,CONFIRMED,0.6301063299179077
9910043,K05732.01,FALSE POSITIVE,0.06040684133768082
7101726,K05352.01,FALSE POSITIVE,0.0009997945744544268
7125794,K05358.01,FALSE POSITIVE,0.003599552670493722
7130612,K05359.01,FALSE POSITIVE,0.053520843386650085
8125917,K05479.01,FALSE POSITIVE,0.004860871005803347
8129333,K05480.01,FALSE POSITIVE,0.0026506884023547173
8158429,K05482.01,FALSE POSITIVE,0.00262032775208354
8197176,K05485.01,FALSE POSITIVE,0.003487704321742058
8197406,K05486.01,FALSE POSITIVE,0.322799950838089
9073549,K05608.01,FALSE POSITIVE,0.0006372495554387569
9079671,K05609.01,FALSE POSITIVE,5.929552116867853e-06
9079767,K05610.01,FALSE POSITIVE,9.836705430643633e-06
9087853,K05612.01,FALSE POSITIVE,0.0006688425783067942
9097470,K05613.01,FALSE POSITIVE,0.0012804449070245028
9935983,K05736.01,FALSE POSITIVE,0.012824461795389652
9941136,K05737.01,FALSE POSITIVE,0.00012239694478921592
9942658,K05740.01,FALSE POSITIVE,0.02175629325211048
7132462,K05360.01,FALSE POSITIVE,0.003135692561045289
7186436,K05365.01,FALSE POSITIVE,0.0029345557559281588
7191523,K05367.01,FALSE POSITIVE,0.001218184595927596
8223445,K05487.01,FALSE POSITIVE,0.003528392408043146
9114614,K05616.01,FALSE POSITIVE,0.0003109402605332434
9116510,K05618.01,FALSE POSITIVE,0.00011426023411331698
9953491,K05741.01,FALSE POSITIVE,0.00035329756792634726
9962595,K05745.01,FALSE POSITIVE,0.15107055008411407
9968924,K05747.01,FALSE POSITIVE,0.0007993105100467801
9993683,K05748.01,CONFIRMED,0.9533510208129883
7198587,K05369.01,FALSE POSITIVE,0.004039396997541189
7204233,K05371.01,FALSE POSITIVE,0.3342966139316559
7205717,K05372.01,FALSE POSITIVE,0.0007732195081189275
7206422,K05373.01,FALSE POSITIVE,0.002078436082229018
7213311,K05375.01,FALSE POSITIVE,0.0642489492893219
8279146,K05497.01,FALSE POSITIVE,0.0017510525649413466
8294683,K05499.01,FALSE POSITIVE,0.0005963356816209853
8295087,K05500.01,FALSE POSITIVE,0.0012384203728288412
8307489,K05502.01,FALSE POSITIVE,0.002206250559538603
9147012,K05625.01,CONFIRMED,0.6450693607330322
9147029,K05626.01,FALSE POSITIVE,0.0051607247442007065
9157030,K05628.01,CONFIRMED,0.8047202229499817
9157523,K05629.01,FALSE POSITIVE,0.0005336933536455035
9994381,K05749.01,FALSE POSITIVE,0.000477799418149516
10007916,K05755.01,FALSE POSITIVE,0.010171884670853615
7282470,K05379.01,FALSE POSITIVE,0.001701292465440929
7289139,K05380.01,FALSE POSITIVE,0.00011747107055271044
8352009,K05506.01,FALSE POSITIVE,0.0012532806722447276
8378278,K05509.01,FALSE POSITIVE,0.004206094425171614
9166700,K05632.01,CONFIRMED,0.8866381645202637
9173014,K05633.01,FALSE POSITIVE,0.0015520754968747497
9178894,K05635.01,FALSE POSITIVE,0.0015119359595701098
10027861,K05758.01,FALSE POSITIVE,0.024561626836657524
10064591,K05759.01,FALSE POSITIVE,0.0022256295196712017
10083325,K05761.01,CONFIRMED,0.9722097516059875
10090854,K05762.01,CONFIRMED,0.8199501633644104
10098540,K05764.01,FALSE POSITIVE,0.0007354883127845824
7377343,K05384.01,CONFIRMED,0.548214852809906
7383840,K05385.01,FALSE POSITIVE,2.019627087096465e-12
7416016,K05387.01,FALSE POSITIVE,0.0020126260351389647
7416306,K05388.01,FALSE POSITIVE,0.007601303514093161
7416646,K05389.01,FALSE POSITIVE,4.2485989979468286e-05
7440715,K05390.01,FALSE POSITIVE,0.01578337699174881
8395870,K05511.01,FALSE POSITIVE,0.0007407674565911293
8396288,K05512.01,CONFIRMED,0.9856874942779541
8415353,K05514.01,FALSE POSITIVE,0.0015709850704297423
8429817,K05515.01,FALSE POSITIVE,0.4470164477825165
8432249,K05517.01,FALSE POSITIVE,0.00023030089505482465
8439618,K05518.01,FALSE POSITIVE,0.03169082850217819
9209981,K05638.01,FALSE POSITIVE,0.001920883427374065
9210738,K05639.01,FALSE POSITIVE,0.002398925367742777
9214176,K05640.01,FALSE POSITIVE,0.0027400257531553507
9217583,K05642.01,FALSE POSITIVE,0.0018659434281289577
9220614,K05643.01,FALSE POSITIVE,6.586834933841601e-05
9224514,K05644.01,FALSE POSITIVE,0.0004252097278367728
9229807,K05645.01,FALSE POSITIVE,0.0007885877857916057
10146103,K05769.01,CONFIRMED,0.9375056028366089
7458743,K05393.01,FALSE POSITIVE,0.0006154249422252178
7539277,K05398.01,FALSE POSITIVE,0.0001825395447667688
11444772,K05897.01,FALSE POSITIVE,0.002171998145058751
11444974,K05898.01,FALSE POSITIVE,0.000438756454968825
11446961,K05899.01,FALSE POSITIVE,0.24411767721176147
11453930,K05900.01,FALSE POSITIVE,0.0009093240951187909
11456256,K05901.01,CONFIRMED,0.5482237935066223
11457664,K05902.01,FALSE POSITIVE,0.0006061412859708071
11465658,K05903.01,FALSE POSITIVE,0.0008199989097192883
11493378,K05905.01,FALSE POSITIVE,0.0011932936031371355
11513366,K05907.01,FALSE POSITIVE,0.0006601460627280176
11520114,K05909.01,CONFIRMED,0.7902179956436157
11520465,K05910.01,FALSE POSITIVE,0.0010442417114973068
11559493,K05911.01,FALSE POSITIVE,0.0006036385893821716
11598638,K05912.01,FALSE POSITIVE,0.00019538908964022994
11598894,K05913.01,FALSE POSITIVE,0.0016944402595981956
11599937,K05915.01,CONFIRMED,0.957367479801178
11600299,K05916.01,FALSE POSITIVE,0.00035717058926820755
11601425,K05917.01,FALSE POSITIVE,0.21801602840423584
11601633,K05918.01,FALSE POSITIVE,0.0008777709444984794
11601972,K05919.01,CONFIRMED,0.9146180748939514
11614808,K05921.01,FALSE POSITIVE,0.00024669719277881086
11615258,K05922.01,FALSE POSITIVE,0.00015816648374311626
11615521,K05923.01,FALSE POSITIVE,0.00025966897374019027
11616434,K05924.01,FALSE POSITIVE,0.018410146236419678
11651240,K05925.01,FALSE POSITIVE,0.0021522780880331993
11652427,K05926.01,FALSE POSITIVE,0.001434009405784309
11674709,K05928.01,FALSE POSITIVE,0.0010419570608064532
11716643,K05929.01,FALSE POSITIVE,0.26875054836273193
11722217,K05930.01,FALSE POSITIVE,0.0014478436205536127
11773174,K05931.01,FALSE POSITIVE,0.0021681366488337517
11803074,K05932.01,FALSE POSITIVE,0.007520971354097128
11807906,K05933.01,FALSE POSITIVE,0.001858788775280118
11811382,K05934.01,FALSE POSITIVE,0.010773960500955582
11818566,K05935.01,FALSE POSITIVE,0.0011243234621360898
11819396,K05936.01,FALSE POSITIVE,0.0010033032158389688
11824578,K05937.01,FALSE POSITIVE,0.0001189644681289792
11860294,K05938.01,FALSE POSITIVE,2.6439534849487245e-05
11868941,K05939.01,FALSE POSITIVE,0.0005243993946351111
11905398,K05940.01,FALSE POSITIVE,0.005147922318428755
11910670,K05941.01,FALSE POSITIVE,0.0002479434187989682
11911929,K05942.01,FALSE POSITIVE,0.0029299422167241573
11923213,K05943.01,CONFIRMED,0.9769424200057983
11959893,K05945.01,FALSE POSITIVE,0.011172961443662643
11966643,K05946.01,FALSE POSITIVE,0.0006477806018665433
12007270,K05948.01,FALSE POSITIVE,0.0005039481329731643
12009917,K05949.01,FALSE POSITIVE,1.1662777978926897e-05
12020376,K05950.01,FALSE POSITIVE,0.0028250187169760466
12066767,K05951.01,FALSE POSITIVE,0.0014699334278702736
12071775,K05952.01,FALSE POSITIVE,0.0035231271758675575
12102775,K05953.01,FALSE POSITIVE,0.01015059556812048
12105086,K05954.01,FALSE POSITIVE,0.0023745165672153234
12110901,K05955.01,FALSE POSITIVE,0.0008604713366366923
12121701,K05956.01,FALSE POSITIVE,0.0010271687060594559
12168895,K05959.01,FALSE POSITIVE,0.0002080942940665409
12170767,K05960.01,FALSE POSITIVE,0.006856312043964863
12253490,K05961.01,FALSE POSITIVE,0.04968923330307007
12300524,K05964.01,CONFIRMED,0.5998945832252502
12349560,K05965.01,CONFIRMED,0.6502355337142944
12350136,K05966.01,FALSE POSITIVE,0.0015323536936193705
10967168,K05845.01,FALSE POSITIVE,0.11785712093114853
10977671,K05846.01,FALSE POSITIVE,0.12671615183353424
10978581,K05847.01,FALSE POSITIVE,0.0023122765123844147
10979952,K05848.01,FALSE POSITIVE,0.00254069990478456
10989620,K05849.01,FALSE POSITIVE,0.028557611629366875
10991389,K05850.01,FALSE POSITIVE,0.00026474823243916035
12401859,K05967.01,FALSE POSITIVE,0.0011843882966786623
12402588,K05968.01,FALSE POSITIVE,0.05795465409755707
12418418,K05971.01,FALSE POSITIVE,8.927149610826746e-05
12505590,K05972.01,FALSE POSITIVE,0.014971536584198475
12506986,K05973.01,FALSE POSITIVE,0.00014892863691784441
10991431,K05851.01,FALSE POSITIVE,0.0012938380241394043
11021266,K05852.01,FALSE POSITIVE,0.001525891711935401
11021676,K05853.01,FALSE POSITIVE,0.0005196930724196136
11026582,K05854.01,CONFIRMED,0.935857892036438
11036168,K05855.01,CONFIRMED,0.979216456413269
11046723,K05857.01,FALSE POSITIVE,0.0013311938382685184
12554212,K05974.01,CONFIRMED,0.5763049125671387
12690465,K05977.01,FALSE POSITIVE,0.001129601150751114
12734110,K05978.01,FALSE POSITIVE,0.000683154328726232
12735793,K05979.01,FALSE POSITIVE,0.0015527596697211266
11069681,K05859.01,FALSE POSITIVE,0.0011024472769349813
11072982,K05860.01,FALSE POSITIVE,0.0025134377647191286
11080702,K05863.01,FALSE POSITIVE,0.39827489852905273
11082795,K05864.01,FALSE POSITIVE,0.0007971585728228092
11090926,K05866.01,FALSE POSITIVE,0.002195201814174652
11097752,K05867.01,FALSE POSITIVE,5.656498615280725e-06
11098704,K05868.01,FALSE POSITIVE,0.0012458587298169732
11100170,K05869.01,FALSE POSITIVE,0.0022076694294810295
11129145,K05870.01,FALSE POSITIVE,0.0019570260774344206
11145391,K05871.01,FALSE POSITIVE,0.007987340912222862
11145637,K05872.01,FALSE POSITIVE,0.0009324352140538394
11147785,K05873.01,FALSE POSITIVE,3.8615152742060843e-10
11152511,K05874.01,CONFIRMED,0.9412867426872253
11182213,K05876.01,FALSE POSITIVE,0.0003379104600753635
11183752,K05877.01,FALSE POSITIVE,0.0005756902974098921
11191364,K05878.01,FALSE POSITIVE,0.0006832613726146519
11198419,K05879.01,FALSE POSITIVE,0.005875222850590944
11251991,K05881.01,FALSE POSITIVE,0.002441548742353916
11298442,K05882.01,FALSE POSITIVE,0.0009403179283253849
11305417,K05883.01,FALSE POSITIVE,0.0023406101390719414
11340218,K05885.01,FALSE POSITIVE,0.0008076844969764352
11341266,K05886.01,FALSE POSITIVE,0.0009649722487665713
11348610,K05888.01,FALSE POSITIVE,0.0006044820765964687
11351454,K05889.01,FALSE POSITIVE,0.0019265302689746022
11355925,K05890.01,FALSE POSITIVE,8.379635255550966e-05
11391512,K05891.01,FALSE POSITIVE,0.00874902680516243
11393248,K05892.01,FALSE POSITIVE,0.003257056698203087
11393633,K05893.01,FALSE POSITIVE,0.0003374385123606771
11407847,K05895.01,CONFIRMED,0.8633170127868652
11414368,K05896.01,FALSE POSITIVE,0.0003954451240133494
8355178,K06178.02,FALSE POSITIVE,0.004336485639214516
8374077,K06179.01,CONFIRMED,0.9351878762245178
8494783,K06180.01,FALSE POSITIVE,0.005240712780505419
8494783,K06180.02,FALSE POSITIVE,0.0015897850971668959
8590149,K06182.01,CONFIRMED,0.8969806432723999
8590149,K06182.02,FALSE POSITIVE,0.0024799907114356756
3559935,K00492.02,FALSE POSITIVE,0.00033721583895385265
3559860,K03440.02,CONFIRMED,0.9557240605354309
5384713,K03444.04,CONFIRMED,0.9951871633529663
6364582,K03456.02,FALSE POSITIVE,0.001970545621588826
5471158,K03504.02,FALSE POSITIVE,0.0012677019694820046
10407086,K04568.02,FALSE POSITIVE,0.0021571919787675142
9947653,K04647.02,CONFIRMED,0.9373775720596313
6527078,K04657.02,CONFIRMED,0.9877606630325317
12416597,K04895.02,FALSE POSITIVE,0.028245963156223297
2019477,K06093.02,CONFIRMED,0.9256212115287781
8158127,K01015.03,CONFIRMED,0.9933585524559021
2852810,K06097.01,FALSE POSITIVE,0.04846001788973808
2852810,K06097.02,FALSE POSITIVE,0.001430029864422977
2852810,K06097.03,FALSE POSITIVE,0.0015098067233338952
8822421,K06188.01,CONFIRMED,0.8260310888290405
4472818,K03878.02,CONFIRMED,0.9967169165611267
8934103,K04009.02,FALSE POSITIVE,0.0042775520123541355
9551430,K04030.02,FALSE POSITIVE,0.0014031308237463236
3532985,K05987.01,FALSE POSITIVE,0.001684717950411141
10718726,K00600.02,FALSE POSITIVE,0.09406185895204544
2852810,K06097.04,FALSE POSITIVE,0.011692877858877182
3229028,K06100.02,FALSE POSITIVE,0.0005597261479124427
5956656,K01053.02,CONFIRMED,0.9878408312797546
9093086,K06191.01,CONFIRMED,0.9385327696800232
9015738,K01616.02,FALSE POSITIVE,0.006002053152769804
7954278,K07859.01,FALSE POSITIVE,0.11257542669773102
9093086,K06191.02,CONFIRMED,0.9200133085250854
9145861,K06194.01,FALSE POSITIVE,0.0011403918033465743
9153823,K06195.01,CONFIRMED,0.7488289475440979
10089911,K04034.02,CONFIRMED,0.9510671496391296
3747817,K04103.02,CONFIRMED,0.630605161190033
8162789,K00521.02,FALSE POSITIVE,0.0088143739849329
5613330,K00649.02,CONFIRMED,0.8204013109207153
3545840,K06102.01,FALSE POSITIVE,0.002758038230240345
3634051,K06103.02,CONFIRMED,0.9267255067825317
6975129,K01628.03,CONFIRMED,0.9975103139877319
9389245,K06202.01,FALSE POSITIVE,0.0029228536877781153
9828127,K04192.02,CONFIRMED,0.9422188997268677
5177859,K04246.02,CONFIRMED,0.9504948854446411
11081504,K04287.02,CONFIRMED,0.981391429901123
8110757,K07865.01,FALSE POSITIVE,0.00020018384384457022
3645438,K04385.03,CONFIRMED,0.7684457302093506
8278685,K04435.02,FALSE POSITIVE,0.04509242624044418
5511659,K04541.02,CONFIRMED,0.9092050790786743
4139254,K06108.01,FALSE POSITIVE,1.682356742094271e-05
10141900,K01082.04,CONFIRMED,0.688213586807251
4255944,K06111.01,FALSE POSITIVE,0.00010970517905661836
9655711,K06209.01,CONFIRMED,0.9380678534507751
5856571,K01839.02,CONFIRMED,0.9013169407844543
8222395,K07873.01,FALSE POSITIVE,0.40225693583488464
8107150,K07863.01,FALSE POSITIVE,0.03479093685746193
4464394,K06115.01,FALSE POSITIVE,0.0009971803519874811
4739229,K06118.01,FALSE POSITIVE,0.005640785209834576
4739229,K06118.02,FALSE POSITIVE,0.00762565853074193
8620565,K01250.02,FALSE POSITIVE,0.003920500632375479
4742420,K06120.01,CONFIRMED,0.8176934123039246
9655711,K06209.02,FALSE POSITIVE,0.16687245666980743
9727765,K06210.01,FALSE POSITIVE,0.001215226948261261
9974142,K06214.02,FALSE POSITIVE,0.0007565240375697613
9008103,K03283.03,FALSE POSITIVE,0.441000759601593
11296045,K04396.04,FALSE POSITIVE,0.05527697876095772
5769810,K04913.02,CONFIRMED,0.9048752784729004
4742420,K06120.02,FALSE POSITIVE,0.00045656695147044957
5306984,K06127.01,FALSE POSITIVE,0.0007801016909070313
10198662,K06216.01,FALSE POSITIVE,0.3446824848651886
10198662,K06216.02,FALSE POSITIVE,0.14197832345962524
4157325,K01860.04,CONFIRMED,0.9767462015151978
10200627,K06217.01,FALSE POSITIVE,0.10899161547422409
8332521,K04567.02,CONFIRMED,0.9693418741226196
8242769,K07875.01,FALSE POSITIVE,0.0075441524386405945
10964440,K01310.02,CONFIRMED,0.9745008945465088
5428657,K06130.01,CONFIRMED,0.8501023054122925
5629353,K06132.01,CONFIRMED,0.934063732624054
10414727,K06224.01,FALSE POSITIVE,0.003709150478243828
4736569,K01996.02,CONFIRMED,0.9583742022514343
10662202,K00750.03,CONFIRMED,0.9918191432952881
9008103,K03283.02,CONFIRMED,0.9749187231063843
5629353,K06132.03,CONFIRMED,0.9619559645652771
4078157,K01319.02,FALSE POSITIVE,0.003609852632507682
5816144,K06137.01,CONFIRMED,0.8922237157821655
11968463,K02433.06,CONFIRMED,0.903359591960907
11968463,K02433.07,CONFIRMED,0.9734414219856262
11074835,K02533.03,FALSE POSITIVE,0.007298820652067661
5792202,K00841.04,CONFIRMED,0.674580991268158
6032730,K06141.01,FALSE POSITIVE,0.000382075464585796
6116172,K06142.01,FALSE POSITIVE,0.08144375681877136
6116172,K06142.02,FALSE POSITIVE,0.00014232365356292576
6116172,K06142.03,FALSE POSITIVE,0.00029159599216654897
11296437,K06237.02,FALSE POSITIVE,0.0035279227886348963
